factor,trade_date,decile,average_forward_return,stock_count
Holder_Concen,20231130,7,0.004222288471409765,467
Holder_Concen,20231130,8,0.005864554957297187,467
Holder_Concen,20231130,9,0.016128585600992965,467
Holder_Concen,20231130,10,0.04131131902246717,467
Holder_Concen,20231229,1,-0.19468864225518123,468
Holder_Concen,20231229,2,-0.20877051592590015,469
Holder_Concen,20231229,3,-0.21194658213565257,469
Holder_Concen,20231229,4,-0.21564091288948783,469
Holder_Concen,20231229,5,-0.21904004567228932,469
Holder_Concen,20231229,6,-0.21508712103364083,468
Holder_Concen,20231229,7,-0.2045981595878853,469
Holder_Concen,20231229,8,-0.1885495391037369,469
Holder_Concen,20231229,9,-0.2087890886747448,469
Holder_Concen,20231229,10,-0.18378427366140576,469
Holder_Concen,20240131,1,0.08930224236611607,470
Holder_Concen,20240131,2,0.09062952160078322,471
Holder_Concen,20240131,3,0.09376625008083571,471
Holder_Concen,20240131,4,0.09197676645843733,470
Holder_Concen,20240131,5,0.09788166726182125,471
Holder_Concen,20240131,6,0.09581008390052922,471
Holder_Concen,20240131,7,0.09252661844636859,470
Holder_Concen,20240131,8,0.07719631007464905,471
Holder_Concen,20240131,9,0.08571779827209564,471
Holder_Concen,20240131,10,0.08456140116594618,471
Holder_Concen,20240229,1,0.049738374539845774,472
Holder_Concen,20240229,2,0.05523714382235587,472
Holder_Concen,20240229,3,0.055346903292393994,473
Holder_Concen,20240229,4,0.0449694310174017,472
Holder_Concen,20240229,5,0.051214534069976815,473
Holder_Concen,20240229,6,0.049564123619076104,472
Holder_Concen,20240229,7,0.05194787079755912,472
Holder_Concen,20240229,8,0.05655837317947357,473
Holder_Concen,20240229,9,0.051619392086690204,472
Holder_Concen,20240229,10,0.0353549849952632,473
Holder_Concen,20240329,1,-0.01397370592087073,474
Holder_Concen,20240329,2,-0.018279777006970293,475
Holder_Concen,20240329,3,-0.03295106362904052,474
Holder_Concen,20240329,4,-0.0288569558412953,473
Holder_Concen,20240329,5,-0.015887855142543827,475
Holder_Concen,20240329,6,-0.015356269536183407,474
Holder_Concen,20240329,7,-0.017544222924698136,475
Holder_Concen,20240329,8,-0.006812351890396786,474
Holder_Concen,20240329,9,0.0011919390032883376,475
Holder_Concen,20240329,10,0.0023387314956140443,475
Holder_Concen,20240430,1,-0.05591555413909843,480
Holder_Concen,20240430,2,-0.044125936621427886,481
Holder_Concen,20240430,3,-0.05075477603475529,480
Holder_Concen,20240430,4,-0.048380024680916255,481
Holder_Concen,20240430,5,-0.05222187698854589,480
Holder_Concen,20240430,6,-0.04411765659843853,481
Holder_Concen,20240430,7,-0.05056813904806661,480
Holder_Concen,20240430,8,-0.04662829381457019,481
Holder_Concen,20240430,9,-0.04076529200417909,480
Holder_Concen,20240430,10,-0.03598662228431207,481
Holder_Concen,20240531,1,-0.05556839520201629,483
Holder_Concen,20240531,2,-0.06028598431186207,483
Holder_Concen,20240531,3,-0.06387345151105625,483
Holder_Concen,20240531,4,-0.062034160512978276,482
Holder_Concen,20240531,5,-0.06724319383476358,483
Holder_Concen,20240531,6,-0.054353130215350355,483
Holder_Concen,20240531,7,-0.058336698495281746,483
Holder_Concen,20240531,8,-0.04905681506874861,483
Holder_Concen,20240531,9,-0.04685002616293275,483
Holder_Concen,20240531,10,-0.05286100036990761,483
Holder_Concen,20240628,1,0.00497659423630056,483
Holder_Concen,20240628,2,0.0075859508573037845,484
Holder_Concen,20240628,3,0.0020686413398487286,484
Holder_Concen,20240628,4,0.003633591472659522,484
Holder_Concen,20240628,5,0.012176702937320443,484
Holder_Concen,20240628,6,0.0031293436725629373,483
Holder_Concen,20240628,7,0.0029711297139589075,484
Holder_Concen,20240628,8,-0.003145077289467679,484
Holder_Concen,20240628,9,-0.012336918855987332,484
Holder_Concen,20240628,10,-0.010259113426142953,484
Holder_Concen,20240731,1,-0.052175398841059775,484
Holder_Concen,20240731,2,-0.05011636818564356,484
Holder_Concen,20240731,3,-0.04450832897573767,484
Holder_Concen,20240731,4,-0.05268936474767271,484
Holder_Concen,20240731,5,-0.05186989861877576,484
Holder_Concen,20240731,6,-0.06022501456966969,484
Holder_Concen,20240731,7,-0.06352804959371437,484
Holder_Concen,20240731,8,-0.060454390038437195,484
Holder_Concen,20240731,9,-0.05988765001230978,484
Holder_Concen,20240731,10,-0.06668626916734557,485
Holder_Concen,20240830,1,0.360802227304567,489
Holder_Concen,20240830,2,0.3723483889559546,489
Holder_Concen,20240830,3,0.37844122116136847,489
Holder_Concen,20240830,4,0.3935475305912189,489
Holder_Concen,20240830,5,0.38125363849132526,490
Holder_Concen,20240830,6,0.3796311907738184,489
Holder_Concen,20240830,7,0.40055294566310623,489
Holder_Concen,20240830,8,0.37139241019303776,489
Holder_Concen,20240830,9,0.361531458092905,489
Holder_Concen,20240830,10,0.3614418685791945,490
Holder_Concen,20240930,1,-0.021537735044190695,490
Holder_Concen,20240930,2,-0.02917365433353288,490
Holder_Concen,20240930,3,-0.0439363976441607,490
Holder_Concen,20240930,4,-0.039499366055512006,490
Holder_Concen,20240930,5,-0.03309210981466037,490
Holder_Concen,20240930,6,-0.03844017076660142,490
Holder_Concen,20240930,7,-0.032501666788757766,489
Holder_Concen,20240930,8,-0.033122994336805,490
Holder_Concen,20240930,9,-0.03982878003535101,490
Holder_Concen,20240930,10,-0.06645069156633474,490
Holder_Concen,20241031,1,0.1064225237454742,494
Holder_Concen,20241031,2,0.10950000850151291,494
Holder_Concen,20241031,3,0.13418187538445292,494
Holder_Concen,20241031,4,0.11664443957954897,495
Holder_Concen,20241031,5,0.10614225416921634,494
Holder_Concen,20241031,6,0.11833088022142883,494
Holder_Concen,20241031,7,0.12509384157774414,494
Holder_Concen,20241031,8,0.11541653239528867,494
Holder_Concen,20241031,9,0.11817361256629075,494
Holder_Concen,20241031,10,0.10369996846073751,495
Holder_Concen,20241129,1,-0.08736253599216239,495
Holder_Concen,20241129,2,-0.08771747956183852,496
Holder_Concen,20241129,3,-0.09497897276207999,495
Holder_Concen,20241129,4,-0.08658399055991747,496
Holder_Concen,20241129,5,-0.10331100286765661,495
Holder_Concen,20241129,6,-0.08550805402472375,496
Holder_Concen,20241129,7,-0.09686811555951554,495
Holder_Concen,20241129,8,-0.09228428683756333,496
Holder_Concen,20241129,9,-0.07625668288583806,495
Holder_Concen,20241129,10,-0.07494108706242056,496
Holder_Concen,20241231,1,0.005392100298063478,496
Holder_Concen,20241231,2,0.01293498369942331,496
Holder_Concen,20241231,3,0.02760963979072188,496
Holder_Concen,20241231,4,0.016732775271683816,496
Holder_Concen,20241231,5,0.01596180154158492,497
Holder_Concen,20241231,6,0.017414291990039247,496
Holder_Concen,20241231,7,0.015310120987719394,496
Holder_Concen,20241231,8,0.013766822532283576,496
Holder_Concen,20241231,9,0.018537422248520476,496
Holder_Concen,20241231,10,0.004139764464053557,497
Holder_Concen,20250127,1,0.07056887688087947,497
Holder_Concen,20250127,2,0.08360204063540609,497
Holder_Concen,20250127,3,0.08145926734158705,497
Holder_Concen,20250127,4,0.09364826261984158,497
Holder_Concen,20250127,5,0.0830661390100701,496
Holder_Concen,20250127,6,0.0791487513662054,497
Holder_Concen,20250127,7,0.08562256496491132,497
Holder_Concen,20250127,8,0.07852749458454349,497
Holder_Concen,20250127,9,0.07939436912631946,497
Holder_Concen,20250127,10,0.07271935009612925,498
Holder_Concen,20250228,1,0.009670598254496664,497
Holder_Concen,20250228,2,0.008607666149315083,497
Holder_Concen,20250228,3,0.005800546901717275,497
Holder_Concen,20250228,4,-0.0037909393081704,497
Holder_Concen,20250228,5,0.0010034325076842163,498
Holder_Concen,20250228,6,0.012899107721031106,497
Holder_Concen,20250228,7,0.008653460288007524,497
Holder_Concen,20250228,8,0.006807371737566891,497
Holder_Concen,20250228,9,0.017045065482975717,497
Holder_Concen,20250228,10,0.021361664432003293,498
Holder_Concen,20250331,1,-0.0014034089852849637,497
Holder_Concen,20250331,2,-0.00586461837879957,498
Holder_Concen,20250331,3,0.001455583325353034,498
Holder_Concen,20250331,4,-0.008179461263601575,497
Holder_Concen,20250331,5,-0.002258333798182414,498
Holder_Concen,20250331,6,-0.007669982676696767,498
Holder_Concen,20250331,7,-0.00650076782738984,496
Holder_Concen,20250331,8,-0.0014801576220349053,498
Holder_Concen,20250331,9,0.010435764846506018,498
Holder_Concen,20250331,10,-0.0035002962791886444,498
Holder_Concen,20250430,1,0.033515273620976255,498
Holder_Concen,20250430,2,0.034210013993617346,498
Holder_Concen,20250430,3,0.03572621836433627,499
Holder_Concen,20250430,4,0.029799823912890773,498
Holder_Concen,20250430,5,0.01564230308281095,499
Holder_Concen,20250430,6,0.02780395495752763,499
Holder_Concen,20250430,7,0.027425998358801294,499
Holder_Concen,20250430,8,0.03742789697193456,499
Holder_Concen,20250430,9,0.031122715950300934,499
Holder_Concen,20250430,10,0.028809854569626345,499
Holder_Concen,20250530,1,0.05671322718262738,501
Holder_Concen,20250530,2,0.05910026608876817,501
Holder_Concen,20250530,3,0.05965960325777598,502
Holder_Concen,20250530,4,0.06788836231117537,501
Holder_Concen,20250530,5,0.06295200575293339,502
Holder_Concen,20250530,6,0.06796056220890292,501
Holder_Concen,20250530,7,0.05281086575057886,501
Holder_Concen,20250530,8,0.05764094971632218,501
Holder_Concen,20250530,9,0.05464137701235357,501
Holder_Concen,20250530,10,0.044837382785724016,502
Holder_Concen,20250630,1,0.056152640222265654,502
Holder_Concen,20250630,2,0.052124060258253786,502
Holder_Concen,20250630,3,0.05488569501230331,501
Holder_Concen,20250630,4,0.060691422484737224,502
Holder_Concen,20250630,5,0.046921283889023585,503
Holder_Concen,20250630,6,0.05004616281298796,501
Holder_Concen,20250630,7,0.05481535607169454,503
Holder_Concen,20250630,8,0.055215958186334735,502
Holder_Concen,20250630,9,0.0739184755394423,503
Holder_Concen,20250630,10,0.04700698092225937,502
Holder_Concen,20250731,1,0.08370805418151889,503
Holder_Concen,20250731,2,0.09185148199083742,503
Holder_Concen,20250731,3,0.09320841978871035,503
Holder_Concen,20250731,4,0.10257439181099352,503
Holder_Concen,20250731,5,0.1065843215650772,503
Holder_Concen,20250731,6,0.08366947191897112,503
Holder_Concen,20250731,7,0.09586542251256294,503
Holder_Concen,20250731,8,0.09855166212036312,502
Holder_Concen,20250731,9,0.09391518460629514,503
Holder_Concen,20250731,10,0.07766035460060297,503
Holder_Concen,20250829,1,0.002513177169684057,505
Holder_Concen,20250829,2,0.006614695781123535,504
Holder_Concen,20250829,3,0.01949082432125988,505
Holder_Concen,20250829,4,0.019177982019510053,505
Holder_Concen,20250829,5,0.0027046661782627835,505
Holder_Concen,20250829,6,0.008617830561302135,505
Holder_Concen,20250829,7,0.0062850968183645935,505
Holder_Concen,20250829,8,-0.00030118428271523276,505
Holder_Concen,20250829,9,0.010554801735259769,505
Holder_Concen,20250829,10,0.00499551641992877,506
Holder_Concen,20250930,1,0.01929829889652055,505
Holder_Concen,20250930,2,0.025009977326336037,506
Holder_Concen,20250930,3,0.009545188738154187,506
Holder_Concen,20250930,4,0.0062971015437190475,506
Holder_Concen,20250930,5,0.008111238014071199,505
Holder_Concen,20250930,6,0.016279831699435903,505
Holder_Concen,20250930,7,0.012585275276545916,506
Holder_Concen,20250930,8,0.01063873878922648,506
Holder_Concen,20250930,9,0.023874342305352365,506
Holder_Concen,20250930,10,0.023583938620122934,506
Holder_Concen,20251031,1,-0.002514119437120384,510
Holder_Concen,20251031,2,-0.005197816304879091,510
Holder_Concen,20251031,3,-0.021354129131980478,509
Holder_Concen,20251031,4,-0.011532438658249412,510
Holder_Concen,20251031,5,-0.007289729034334476,510
Holder_Concen,20251031,6,-0.00450677016847396,510
Holder_Concen,20251031,7,-0.01230166300081574,510
Holder_Concen,20251031,8,-0.013526503633221087,510
Holder_Concen,20251031,9,-0.011225756804012915,510
Holder_Concen,20251031,10,-0.008375049399271221,510
Holder_Concen,20251128,1,0.039680715791759025,509
Holder_Concen,20251128,2,0.034156823861950396,510
Holder_Concen,20251128,3,0.02924940853011297,510
Holder_Concen,20251128,4,0.044748988826503376,509
Holder_Concen,20251128,5,0.029732677969245763,510
Holder_Concen,20251128,6,0.0270914451502398,510
Holder_Concen,20251128,7,0.015267844626014883,509
Holder_Concen,20251128,8,0.03158209135725748,510
Holder_Concen,20251128,9,0.031811727465453826,510
Holder_Concen,20251128,10,0.026491445016006553,510
Holder_Concen,20251231,1,0.03505110586067729,510
Holder_Concen,20251231,2,0.049453249929029656,511
Holder_Concen,20251231,3,0.03672902105935521,510
Holder_Concen,20251231,4,0.04661687241777854,510
Holder_Concen,20251231,5,0.022731478869897254,510
Holder_Concen,20251231,6,0.039367867049960106,511
Holder_Concen,20251231,7,0.04515022727613918,509
Holder_Concen,20251231,8,0.029662891962566773,511
Holder_Concen,20251231,9,0.028922663970187133,510
Holder_Concen,20251231,10,0.024586526983601364,511
Holder_Concen,20260130,1,0.042088980410897286,510
Holder_Concen,20260130,2,0.04759092361857349,511
Holder_Concen,20260130,3,0.04570879278832923,510
Holder_Concen,20260130,4,0.04831192769276216,511
Holder_Concen,20260130,5,0.04581560771703738,510
Holder_Concen,20260130,6,0.0515514175818651,511
Holder_Concen,20260130,7,0.05186432347906006,510
Holder_Concen,20260130,8,0.041017949160430285,511
Holder_Concen,20260130,9,0.052628551039081505,510
Holder_Concen,20260130,10,0.041625261202098175,511
Holder_Concen,20260227,1,-0.07195727355290332,510
Holder_Concen,20260227,2,-0.06496549936952951,511
Holder_Concen,20260227,3,-0.0733461650745995,511
Holder_Concen,20260227,4,-0.07315861742432325,510
Holder_Concen,20260227,5,-0.07555869862302234,511
Holder_Concen,20260227,6,-0.06211597700983038,511
Holder_Concen,20260227,7,-0.06444590750266126,510
Holder_Concen,20260227,8,-0.07348122752949315,511
Holder_Concen,20260227,9,-0.06364708841073662,511
Holder_Concen,20260227,10,-0.05953127490842512,511
Holder_Concen,20260331,1,0.05769422360726791,510
Holder_Concen,20260331,2,0.07309383694290487,510
Holder_Concen,20260331,3,0.061413052505251246,511
Holder_Concen,20260331,4,0.07061766941180701,510
Holder_Concen,20260331,5,0.06545151909819526,511
Holder_Concen,20260331,6,0.10853644501758036,510
Holder_Concen,20260331,7,0.07350961965597456,510
Holder_Concen,20260331,8,0.06324445884277648,511
Holder_Concen,20260331,9,0.06416663245076222,510
Holder_Concen,20260331,10,0.059400516490392435,511
Holder_Concen,20260430,1,-0.04470388050641725,516
Holder_Concen,20260430,2,-0.03875251593902433,517
Holder_Concen,20260430,3,-0.03535709380502687,517
Holder_Concen,20260430,4,-0.04523287619683223,516
Holder_Concen,20260430,5,-0.03478430594695191,517
Holder_Concen,20260430,6,-0.034690372380062985,517
Holder_Concen,20260430,7,-0.027359957063886563,516
Holder_Concen,20260430,8,-0.039356191694545885,517
Holder_Concen,20260430,9,-0.039547789147066977,517
Holder_Concen,20260430,10,-0.03252199861759927,517
Holder_Concen,20260529,1,-0.04731362502543619,517
Holder_Concen,20260529,2,-0.03584655032564802,517
Holder_Concen,20260529,3,-0.02624751889845768,517
Holder_Concen,20260529,4,-0.019723460683455613,517
Holder_Concen,20260529,5,-0.01721242573121588,517
Holder_Concen,20260529,6,0.002280620765395646,517
Holder_Concen,20260529,7,-0.02138921325065779,516
Holder_Concen,20260529,8,-0.02775083234252025,517
Holder_Concen,20260529,9,-0.025464453529966895,517
Holder_Concen,20260529,10,-0.04800229018775971,518
Holder_Concen,20260630,1,-0.03308751812670619,516
Holder_Concen,20260630,2,-0.03839977236946346,517
Holder_Concen,20260630,3,-0.038120150095003524,516
Holder_Concen,20260630,4,-0.03395712875842226,517
Holder_Concen,20260630,5,-0.03862903012106034,516
Holder_Concen,20260630,6,-0.0436751526164253,517
Holder_Concen,20260630,7,-0.038690498397530124,516
Holder_Concen,20260630,8,-0.031148609570463264,517
Holder_Concen,20260630,9,-0.027878469879570114,516
Holder_Concen,20260630,10,-0.019558404156093383,517
Main_Net_In,20220128,1,0.06511685019568142,434
Main_Net_In,20220128,2,0.04801099619747466,435
Main_Net_In,20220128,3,0.03423387796818202,435
Main_Net_In,20220128,4,0.03538315558151891,434
Main_Net_In,20220128,5,0.03766917781547085,435
Main_Net_In,20220128,6,0.041643800478225794,435
Main_Net_In,20220128,7,0.042753536584100416,434
Main_Net_In,20220128,8,0.03570475293975727,435
Main_Net_In,20220128,9,0.022818777450548812,435
Main_Net_In,20220128,10,0.03639561355093725,435
Main_Net_In,20220228,1,-0.08429375288696903,436
Main_Net_In,20220228,2,-0.07498906201492825,436
Main_Net_In,20220228,3,-0.07691138732633919,437
Main_Net_In,20220228,4,-0.06328259082913834,436
Main_Net_In,20220228,5,-0.05815525661401718,437
Main_Net_In,20220228,6,-0.06237448200150494,436
Main_Net_In,20220228,7,-0.06052325345686876,436
Main_Net_In,20220228,8,-0.05196344003455004,437
Main_Net_In,20220228,9,-0.053429905249198426,436
Main_Net_In,20220228,10,-0.07692378567028338,437
Main_Net_In,20220331,1,-0.1464495083983099,439
Main_Net_In,20220331,2,-0.13878330426808208,439
Main_Net_In,20220331,3,-0.1420104993057561,440
Main_Net_In,20220331,4,-0.12411840996501772,439
Main_Net_In,20220331,5,-0.12987711390302115,440
Main_Net_In,20220331,6,-0.13367087611949693,439
Main_Net_In,20220331,7,-0.12856798873015765,439
Main_Net_In,20220331,8,-0.1283696235176427,440
Main_Net_In,20220331,9,-0.1284561987212318,438
Main_Net_In,20220331,10,-0.14001178568670206,440
